Date,^GSPC,^FTSE,^GDAXI
2017-05-12,5.207684386374048,2.4253514762596193,6.1725009369509864
2017-05-15,5.232558961922389,2.431549082125365,6.190205770485242
2017-05-16,5.2289647327898825,2.4535995432705957,6.1889926903662555
2017-05-17,5.133911490711718,2.4475650322960534,6.105412886214973
2017-05-18,5.152839289460411,2.425677666042027,6.085329566019407
2017-05-19,5.187711129055373,2.4368660711420236,6.1088349993910995
2017-05-22,5.214480398848294,2.4452164021537763,6.099540067989128
2017-05-23,5.224063946329582,2.441628314547292,6.118724198446691
2017-05-24,5.237067302591924,2.45128356396103,6.110855226204041
2017-05-25,5.260330085197428,2.4521969909151844,6.100632312111826
2017-05-26,5.261963680684196,2.4619500335547033,6.091187751761327
2017-05-30,5.255624989863146,2.45506739729143,6.089496047813293
2017-05-31,5.253207566333575,2.4529471637057805,6.097413165648215
2017-06-01,5.292980192388838,2.4607104168181415,6.121512866673527
2017-06-02,5.312605140773974,2.4619500335547033,6.197891128655407
2017-06-06,5.291390201989934,2.4545781126178188,6.133693229502486
2017-06-07,5.299688462917994,2.439442938568573,6.125171931686125
2017-06-08,5.3011045647348105,2.4301138789372425,6.1450324605135345
2017-06-09,5.296704705015569,2.4553282854084144,6.194401045231368
2017-06-12,5.291520485484159,2.4503049946138074,6.13384805062273
2017-06-13,5.315393207550381,2.446553812116119,6.169876530156605
2017-06-14,5.310099975299313,2.438072877773519,6.189679001063923
2017-06-15,5.2982074852387475,2.4201324397410966,6.134509816508651
2017-06-16,5.2997102654619255,2.434517440999746,6.1639555663384895
2017-06-19,5.3439481588682245,2.4541866211699874,6.229796551831562
2017-06-20,5.308161675966869,2.437518450706839,6.193951686370172
2017-06-21,5.305068905344787,2.4293961977070038,6.174361622487579
2017-06-22,5.302650950045852,2.4266235845565385,6.1839029460382315
2017-06-23,5.3109279401993446,2.4216655954273545,6.154617209500352
2017-06-26,5.312605140773974,2.429070007924596,6.172703903663502
2017-06-27,5.2697174097833335,2.4250252864772115,6.124461076176711
2017-06-28,5.316133430505322,2.409824810762543,6.112981656529345
2017-06-29,5.270414559419776,2.3975926939222547,6.001290962694719
2017-06-30,5.278495326677885,2.3853280855216092,5.957272674921905
2017-07-03,5.290693052353491,2.4063346756541932,6.029865843723184
2017-07-05,5.298381905590199,2.40323587272132,6.019411169966213
2017-07-06,5.248742298982539,2.3933522267509546,5.984402716166629
2017-07-07,5.282350654568204,2.39778843964617,5.987993810931315
2017-07-10,5.287251441028506,2.404018696344628,6.015660533925178
2017-07-11,5.283113211836442,2.390905803382897,6.011358583651078
2017-07-12,5.321709564058134,2.419316965285077,6.102981533805286
2017-07-13,5.3316855573301885,2.4181753010466505,6.110110857586282
2017-07-14,5.356603206197027,2.4067586586623815,6.105465751963349
2017-07-17,5.356319773125919,2.415141799779201,6.083928151671832
2017-07-18,5.359522088237022,2.4106077936582047,6.008154069671392
2017-07-19,5.388316867538113,2.423883622238785,6.018623375912288
2017-07-20,5.387488902638081,2.442476439836023,6.01630341918668
2017-07-21,5.385506998217775,2.431059797451754,5.91615917121611
2017-07-24,5.379778246857443,2.406530421378109,5.901122641928014
2017-07-25,5.395504262264396,2.4251557305357037,5.927880262856053
2017-07-26,5.39702937680087,2.430864051727838,5.947601075062755
2017-07-27,5.391779749637665,2.4278305504603885,5.902616099319637
2017-07-28,5.384548749823519,2.4034967608383044,5.878767982614721
2017-07-31,5.380628014301405,2.404671075909443,5.85728324807158
2017-08-01,5.393805790915199,2.4215351513688623,5.921587350736863
2017-08-02,5.396463042428016,2.417522921481835,5.887845314820252
2017-08-03,5.3846790333177434,2.438203321832011,5.874910671045713
2017-08-04,5.394851249485181,2.4502398522207383,5.944028860922488
2017-08-07,5.403737647330026,2.456828790261961,5.924429356727686
2017-08-08,5.390690685979821,2.4603517354753768,5.941288338287924
2017-08-09,5.388730584103446,2.445803639325523,5.874562795540774
2017-08-10,5.310731717303962,2.41050984116007,5.807039546411879
2017-08-11,5.317505927234276,2.3844473094001666,5.806923430571696
2017-08-14,5.370913651556529,2.398767008993393,5.879937637297541
2017-08-15,5.36823459749978,2.4085527024656237,5.885699059839307
2017-08-16,5.375858043104693,2.424568652636312,5.927663135675223
2017-08-17,5.292871179669181,2.4098574615952546,5.898468970165782
2017-08-18,5.283156816924304,2.3890139663538745,5.879971622421497
2017-08-21,5.289299284849971,2.387350366609124,5.832023804691269
2017-08-22,5.341879044272193,2.4078351805077394,5.910977855859649
2017-08-23,5.323430369720627,2.408161370290147,5.884374584036244
2017-08-24,5.312387115334659,2.416120369126424,5.887530952423659
2017-08-25,5.321274044948869,2.41429367449047,5.881300818380666
2017-08-29,5.328352958724859,2.3933848775836664,5.7739691887090085
2017-08-30,5.352944101202091,2.4024855406583696,5.801321549306278
